,rank,bib,name,country,sex,division,divisionType,finDivPos,finSexPos,finOvrPos,isDNF,swimLegTime,swimNetTime,t1LegTime,t1NetTime,bikeLegTime,bikeNetTime,t2LegTime,t2NetTime,finishLegTime,finishNetTime
459,460.0,1629,Team Chilefinisher Osorno,CHI,MF,MFRelay,RELAY,14.0,14.0,42.0,False,00:44:14.089,00:44:14.089,00:03:36.547,00:47:50.636,02:36:59.777,03:24:50.413,00:03:52.524,03:28:42.937,02:00:31.033,05:29:13.97
460,461.0,826,Sissi Statella,ARG,F,F50-54,AG,1.0,25.0,393.0,False,00:38:20.379,00:38:20.379,00:05:32.48,00:43:52.859,02:47:50.594,03:31:43.453,00:04:01.242,03:35:44.695,01:53:30.619,05:29:15.314
461,462.0,121,Domingo Toro,CHI,M,M50-54,AG,35.0,369.0,394.0,False,00:39:36.302,00:39:36.302,00:05:25.412,00:45:01.714,02:42:17.114,03:27:18.828,00:03:22.461,03:30:41.289,01:58:40.381,05:29:21.67
462,463.0,676,Vicente Bravo Chacon,CHI,M,M18-24,AG,10.0,370.0,395.0,False,00:40:16.314,00:40:16.314,00:04:15.509,00:44:31.823,02:52:15.149,03:36:46.972,00:03:53.32,03:40:40.292,01:48:41.405,05:29:21.697
463,464.0,1695,Team Triatletas del Cobre,CHI,MF,MFRelay,RELAY,15.0,15.0,43.0,False,00:44:23.77,00:44:23.77,00:03:48.917,00:48:12.687,02:38:55.437,03:27:08.124,00:01:58.914,03:29:07.038,02:00:14.858,05:29:21.896
464,465.0,969,Matias Spagui,CHI,M,M40-44,AG,71.0,371.0,396.0,False,00:41:19.451,00:41:19.451,00:05:28.431,00:46:47.882,02:43:27.304,03:30:15.186,00:04:22.446,03:34:37.632,01:54:53.459,05:29:31.091
465,466.0,423,Tomas Irarrazaval,CHI,M,M30-34,AG,63.0,372.0,397.0,False,00:43:09.767,00:43:09.767,00:07:22.006,00:50:31.773,02:43:30.574,03:34:02.347,00:09:00.387,03:43:02.734,01:46:28.963,05:29:31.697
466,467.0,1460,Roberto Contreras,CHI,M,M40-44,AG,72.0,373.0,398.0,False,00:43:05.486,00:43:05.486,00:03:48.31,00:46:53.796,02:41:57.86,03:28:51.656,00:02:59.09,03:31:50.746,01:57:45.471,05:29:36.217
467,468.0,53,Adrian Anselmi,ARG,M,M45-49,AG,70.0,374.0,399.0,False,00:28:30.787,00:28:30.787,00:07:46.337,00:36:17.124,02:47:53.91,03:24:11.034,00:04:37.766,03:28:48.80,02:00:55.682,05:29:44.482
468,469.0,64,Gabriel Ignacio Rojas Zuñiga,CHI,M,M30-34,AG,64.0,375.0,400.0,False,00:38:01.611,00:38:01.611,00:05:05.595,00:43:07.206,02:45:06.075,03:28:13.281,00:07:57.918,03:36:11.199,01:53:35.756,05:29:46.955
469,470.0,1057,Eduardo Ernesto Fuentes Jara,CHI,M,M50-54,AG,36.0,376.0,401.0,False,00:41:46.595,00:41:46.595,00:05:47.053,00:47:33.648,02:48:31.18,03:36:04.828,00:04:11.597,03:40:16.425,01:49:34.94,05:29:51.365
470,471.0,1270,Juan Jaime,CHI,M,M30-34,AG,65.0,377.0,402.0,False,00:43:39.532,00:43:39.532,00:04:33.334,00:48:12.866,02:40:39.855,03:28:52.721,00:05:07.868,03:34:00.589,01:55:51.033,05:29:51.622
471,472.0,1694,Team Bancada,CHI,M,MRelay,RELAY,25.0,25.0,44.0,False,00:32:56.126,00:32:56.126,00:03:37.073,00:36:33.199,02:51:31.789,03:28:04.988,00:02:15.359,03:30:20.347,01:59:39.28,05:29:59.627
472,473.0,867,Eduardo Arias,CHI,M,M50-54,AG,37.0,378.0,403.0,False,00:38:28.475,00:38:28.475,00:06:55.434,00:45:23.909,02:42:42.266,03:28:06.175,00:03:47.144,03:31:53.319,01:58:19.405,05:30:12.724
473,474.0,1597,Felipe Robino Schutze,CHI,M,M18-24,AG,11.0,379.0,404.0,False,00:41:43.642,00:41:43.642,00:07:06.091,00:48:49.733,02:49:59.774,03:38:49.507,00:08:55.136,03:47:44.643,01:42:39.764,05:30:24.407
474,475.0,755,Jose Tapia Lopez,CHI,M,M45-49,AG,71.0,380.0,405.0,False,00:40:25.719,00:40:25.719,00:05:26.178,00:45:51.897,02:43:43.297,03:29:35.194,00:04:26.254,03:34:01.448,01:56:26.233,05:30:27.681
475,476.0,1437,Fabio Castro,BRA,M,M45-49,AG,72.0,381.0,406.0,False,00:43:02.379,00:43:02.379,00:05:17.347,00:48:19.726,02:45:10.347,03:33:30.073,00:04:24.278,03:37:54.351,01:52:41.65,05:30:36.001
476,477.0,1701,Team Rekinet,CHI,M,MRelay,RELAY,26.0,26.0,45.0,False,00:36:09.79,00:36:09.79,00:03:55.264,00:40:05.054,02:49:28.852,03:29:33.906,00:02:07.054,03:31:40.96,01:59:04.979,05:30:45.939
477,478.0,1550,Felipe Klein Díaz,CHI,M,M35-39,AG,78.0,382.0,407.0,False,00:41:03.022,00:41:03.022,00:05:27.77,00:46:30.792,02:42:38.488,03:29:09.28,00:03:38.969,03:32:48.249,01:58:06.44,05:30:54.689
478,479.0,439,Jorge Vásquez Albornoz,CHI,M,M40-44,AG,73.0,383.0,408.0,False,00:40:55.842,00:40:55.842,00:05:46.985,00:46:42.827,02:47:45.696,03:34:28.523,00:04:32.519,03:39:01.042,01:51:58.663,05:30:59.705
479,480.0,521,Juan Ignacio Luhrs,CHI,M,M30-34,AG,66.0,384.0,409.0,False,00:31:38.499,00:31:38.499,00:07:06.321,00:38:44.82,02:52:43.203,03:31:28.023,00:05:17.051,03:36:45.074,01:54:19.951,05:31:05.025
480,481.0,116,Gustavo Ortega Díaz,CHI,M,M40-44,AG,74.0,385.0,410.0,False,00:43:41.83,00:43:41.83,00:06:35.896,00:50:17.726,02:44:41.168,03:34:58.894,00:03:25.437,03:38:24.331,01:52:43.319,05:31:07.65
481,482.0,1291,Roberto Rivera,FRA,M,M25-29,AG,37.0,386.0,411.0,False,00:43:42.457,00:43:42.457,00:07:24.339,00:51:06.796,02:35:29.063,03:26:35.859,00:04:28.16,03:31:04.019,02:00:06.838,05:31:10.857
482,483.0,1579,Tulio Valenzuela,CHI,M,M45-49,AG,73.0,387.0,412.0,False,00:40:27.723,00:40:27.723,00:04:55.061,00:45:22.784,02:32:20.446,03:17:43.23,00:04:22.734,03:22:05.964,02:09:09.752,05:31:15.716
483,484.0,117,Paulina Francisca Sanhueza Alvarado,CHI,F,F30-34,AG,4.0,26.0,413.0,False,00:37:44.664,00:37:44.664,00:05:43.164,00:43:27.828,02:47:49.089,03:31:16.917,00:13:54.016,03:45:10.933,01:46:04.944,05:31:15.877
484,485.0,1251,Simon Esteban Gómez Perez,CHI,M,M18-24,AG,12.0,388.0,414.0,False,00:34:10.815,00:34:10.815,00:03:49.918,00:38:00.733,02:19:46.942,02:57:47.675,00:08:19.058,03:06:06.733,02:25:34.143,05:31:40.876
485,486.0,532,Carlos Knittel,CHI,M,M30-34,AG,67.0,389.0,415.0,False,00:42:02.006,00:42:02.006,00:04:26.024,00:46:28.03,02:50:52.328,03:37:20.358,00:02:41.094,03:40:01.452,01:51:49.783,05:31:51.235
486,487.0,454,Tien Villalobos Chang,CHI,M,M25-29,AG,38.0,390.0,416.0,False,00:31:52.908,00:31:52.908,00:06:45.688,00:38:38.596,02:52:36.649,03:31:15.245,00:04:00.394,03:35:15.639,01:56:38.725,05:31:54.364
487,488.0,1445,Cristobal Ibarra,CHI,M,M45-49,AG,74.0,391.0,417.0,False,00:48:10.924,00:48:10.924,00:05:09.067,00:53:19.991,02:35:20.344,03:28:40.335,00:03:05.957,03:31:46.292,02:00:09.924,05:31:56.216
488,489.0,670,Roberto Caetano,URU,M,M40-44,AG,75.0,392.0,418.0,False,00:44:30.928,00:44:30.928,00:04:20.724,00:48:51.652,02:45:11.726,03:34:03.378,00:03:31.801,03:37:35.179,01:54:21.057,05:31:56.236
489,490.0,968,Tomas Lillo,CHI,M,M25-29,AG,39.0,393.0,419.0,False,00:36:53.056,00:36:53.056,00:05:36.204,00:42:29.26,02:48:03.379,03:30:32.639,00:05:18.43,03:35:51.069,01:56:06.069,05:31:57.138
490,491.0,735,Julio Muñoz Herrera,CHI,M,M40-44,AG,76.0,394.0,420.0,False,00:40:05.606,00:40:05.606,00:05:41.143,00:45:46.749,02:45:10.523,03:30:57.272,00:04:10.661,03:35:07.933,01:56:59.166,05:32:07.099
491,492.0,958,Iván Martínez Arratia,CHI,M,M40-44,AG,77.0,395.0,421.0,False,00:39:49.898,00:39:49.898,00:04:38.371,00:44:28.269,02:43:16.75,03:27:45.019,00:04:15.879,03:32:00.898,02:00:18.44,05:32:19.338
492,493.0,640,Guido Antonio Donato Titiro Rodriguez,CHI,M,M18-24,AG,13.0,396.0,422.0,False,00:39:30.507,00:39:30.507,00:04:59.324,00:44:29.831,03:05:12.50,03:49:42.331,00:03:40.821,03:53:23.152,01:39:16.178,05:32:39.33
493,494.0,1606,Team de Joven Promesa...a Viejo Crack,CHI,M,MRelay,RELAY,27.0,27.0,46.0,False,00:39:37.682,00:39:37.682,00:04:11.43,00:43:49.112,02:42:10.824,03:25:59.936,00:02:22.34,03:28:22.276,02:04:17.967,05:32:40.243
494,495.0,1040,Sarita Donoso,CHI,F,F40-44,AG,8.0,27.0,423.0,False,00:38:49.287,00:38:49.287,00:06:30.423,00:45:19.71,02:54:42.175,03:40:01.885,00:04:28.789,03:44:30.674,01:48:17.479,05:32:48.153
495,496.0,921,Cristian Cabezas,CHI,M,M30-34,AG,68.0,397.0,424.0,False,00:32:12.684,00:32:12.684,00:10:35.636,00:42:48.32,02:47:27.031,03:30:15.351,00:03:46.985,03:34:02.336,01:58:45.986,05:32:48.322
496,497.0,786,Matias Rojas,CHI,M,M45-49,AG,75.0,398.0,425.0,False,00:45:01.236,00:45:01.236,00:05:24.646,00:50:25.882,02:38:18.82,03:28:44.702,00:03:57.024,03:32:41.726,02:00:12.791,05:32:54.517
497,498.0,1072,Raul Roberto Bravo Sanhueza,CHI,M,M50-54,AG,38.0,399.0,426.0,False,00:41:27.10,00:41:27.10,00:08:27.438,00:49:54.538,02:46:44.078,03:36:38.616,00:05:20.492,03:41:59.108,01:51:02.698,05:33:01.806
498,499.0,1154,César Aguirre,CHI,M,M50-54,AG,39.0,400.0,427.0,False,00:40:46.452,00:40:46.452,00:05:08.227,00:45:54.679,02:41:04.761,03:26:59.44,00:05:19.872,03:32:19.312,02:00:48.721,05:33:08.033
499,500.0,110,Ignacio J. Morales Lira,CHI,M,M25-29,AG,40.0,401.0,428.0,False,00:37:09.76,00:37:09.76,00:05:25.805,00:42:35.565,02:40:54.621,03:23:30.186,00:08:16.899,03:31:47.085,02:01:22.901,05:33:09.986
500,501.0,1425,Marco Antonio Sanchez Lopez,MEX,M,M60-64,AG,4.0,402.0,429.0,False,00:33:39.316,00:33:39.316,00:07:51.757,00:41:31.073,02:46:30.356,03:28:01.429,00:04:47.23,03:32:48.659,02:00:25.088,05:33:13.747
501,502.0,956,Sofia Arancibia Schulz,CHI,F,F25-29,AG,3.0,28.0,430.0,False,00:38:58.481,00:38:58.481,00:06:09.979,00:45:08.46,02:55:01.492,03:40:09.952,00:03:34.211,03:43:44.163,01:49:32.05,05:33:16.213
502,503.0,461,Raul Cares,CHI,M,M50-54,AG,40.0,403.0,431.0,False,00:40:18.829,00:40:18.829,00:04:24.428,00:44:43.257,02:50:30.73,03:35:13.987,00:08:20.411,03:43:34.398,01:49:49.162,05:33:23.56
503,504.0,467,José Ignacio Rodríguez Sepúlveda,CHI,M,M25-29,AG,41.0,404.0,432.0,False,00:29:25.504,00:29:25.504,00:05:05.936,00:34:31.44,02:58:51.438,03:33:22.878,00:03:30.785,03:36:53.663,01:56:31.311,05:33:24.974
504,505.0,962,Rainier Sanchez,CHI,M,M45-49,AG,76.0,405.0,433.0,False,00:48:23.928,00:48:23.928,00:07:50.27,00:56:14.198,02:45:34.109,03:41:48.307,00:05:58.52,03:47:46.827,01:45:43.287,05:33:30.114
505,506.0,920,Lukas Burns,CHI,M,M30-34,AG,69.0,406.0,434.0,False,00:37:13.819,00:37:13.819,00:05:56.379,00:43:10.198,02:52:12.312,03:35:22.51,00:03:55.375,03:39:17.885,01:54:22.304,05:33:40.189
506,507.0,1114,Pablo Andrés Aros Alcaino,CHI,M,M40-44,AG,78.0,407.0,435.0,False,00:45:42.894,00:45:42.894,00:06:12.507,00:51:55.401,02:40:34.66,03:32:30.061,00:04:28.102,03:36:58.163,01:56:49.76,05:33:47.923
507,508.0,679,Paula Mella,CHI,F,F30-34,AG,5.0,29.0,436.0,False,00:41:25.915,00:41:25.915,00:04:31.444,00:45:57.359,02:47:18.473,03:33:15.832,00:03:21.222,03:36:37.054,01:57:12.37,05:33:49.424
508,509.0,1005,Fernando Tapia,CHI,M,M40-44,AG,79.0,408.0,437.0,False,00:30:03.274,00:30:03.274,00:04:11.342,00:34:14.616,02:48:50.488,03:23:05.104,00:02:54.805,03:25:59.909,02:08:04.155,05:34:04.064
509,510.0,1408,Claudia Dagnino,CHI,F,F50-54,AG,2.0,30.0,438.0,False,00:33:17.085,00:33:17.085,00:05:42.813,00:38:59.898,02:53:09.449,03:32:09.347,00:03:42.914,03:35:52.261,01:58:18.631,05:34:10.892
510,511.0,1128,Cristian Alarcon Acosta,CHI,M,M50-54,AG,41.0,409.0,439.0,False,00:46:28.407,00:46:28.407,00:04:59.343,00:51:27.75,02:44:17.851,03:35:45.601,00:04:12.766,03:39:58.367,01:54:21.358,05:34:19.725
511,512.0,128,Cristian Vargas Valenzuela,CHI,M,M40-44,AG,80.0,410.0,440.0,False,00:40:05.684,00:40:05.684,00:04:41.346,00:44:47.03,02:45:16.493,03:30:03.523,00:04:38.652,03:34:42.175,01:59:46.518,05:34:28.693
512,513.0,1544,Alberto Severin,ITA,M,M35-39,AG,79.0,411.0,441.0,False,00:44:07.928,00:44:07.928,00:05:41.485,00:49:49.413,02:51:49.317,03:41:38.73,00:03:50.125,03:45:28.855,01:49:01.561,05:34:30.416
513,514.0,807,Juan Pablo Van de Wyngard Veliz,CHI,M,M50-54,AG,42.0,412.0,442.0,False,00:39:23.341,00:39:23.341,00:05:55.99,00:45:19.331,02:38:04.609,03:23:23.94,00:04:05.813,03:27:29.753,02:07:01.725,05:34:31.478
514,515.0,762,Fabrice Riballet,CHI,M,M55-59,AG,8.0,413.0,443.0,False,00:36:07.006,00:36:07.006,00:08:15.778,00:44:22.784,02:42:50.32,03:27:13.104,00:08:40.781,03:35:53.885,01:58:40.745,05:34:34.63
515,516.0,1244,Jose Bohorquez,COL,M,M35-39,AG,80.0,414.0,444.0,False,00:42:39.242,00:42:39.242,00:05:06.636,00:47:45.878,02:51:29.211,03:39:15.089,00:04:12.301,03:43:27.39,01:51:09.764,05:34:37.154
516,517.0,1476,Pedro de Las Heras,CHI,M,M30-34,AG,70.0,415.0,445.0,False,00:39:50.728,00:39:50.728,00:06:37.529,00:46:28.257,02:49:55.898,03:36:24.155,00:05:04.77,03:41:28.925,01:53:14.69,05:34:43.615
517,518.0,1252,Nicolas Vargas Hott,CHI,M,M18-24,AG,14.0,416.0,446.0,False,00:37:21.747,00:37:21.747,00:05:52.892,00:43:14.639,02:40:58.805,03:24:13.444,00:04:13.781,03:28:27.225,02:06:26.96,05:34:54.185
518,519.0,1426,Jorge Cuevas,CHI,M,M45-49,AG,77.0,417.0,447.0,False,00:44:51.609,00:44:51.609,00:06:08.835,00:51:00.444,02:45:11.801,03:36:12.245,00:03:58.105,03:40:10.35,01:54:46.542,05:34:56.892
519,520.0,1462,Diego Alvarez Sepulveda,CHI,M,M25-29,AG,42.0,418.0,448.0,False,00:41:59.098,00:41:59.098,00:05:48.538,00:47:47.636,02:39:17.051,03:27:04.687,00:04:29.476,03:31:34.163,02:03:24.222,05:34:58.385
520,521.0,1342,Rodrigo Muñoz Carvajal,CHI,M,M30-34,AG,71.0,419.0,449.0,False,00:40:54.166,00:40:54.166,00:06:19.028,00:47:13.194,02:52:52.039,03:40:05.233,00:03:43.633,03:43:48.866,01:51:10.662,05:34:59.528
521,522.0,1161,Pedro Tarres,CHI,M,M50-54,AG,43.0,420.0,450.0,False,00:36:52.052,00:36:52.052,00:04:57.459,00:41:49.511,02:54:42.847,03:36:32.358,00:07:52.746,03:44:25.104,01:50:38.069,05:35:03.173
522,523.0,981,Fernando Alejandro Varas Acuña,CHI,M,M45-49,AG,78.0,421.0,451.0,False,00:41:03.99,00:41:03.99,00:04:38.728,00:45:42.718,02:48:43.156,03:34:25.874,00:03:17.418,03:37:43.292,01:57:30.194,05:35:13.486
523,524.0,1376,Tomas Fadic,CHI,M,M30-34,AG,72.0,422.0,452.0,False,00:38:05.429,00:38:05.429,00:06:15.457,00:44:20.886,02:47:26.457,03:31:47.343,00:04:42.281,03:36:29.624,01:58:45.346,05:35:14.97
524,525.0,658,Milena Fercovic Lopez,CHI,F,F35-39,AG,9.0,31.0,453.0,False,00:34:28.989,00:34:28.989,00:04:41.74,00:39:10.729,02:54:29.746,03:33:40.475,00:02:58.461,03:36:38.936,01:58:38.061,05:35:16.997
525,526.0,590,Vicente Krause,CHI,M,M18-24,AG,15.0,423.0,454.0,False,00:40:15.327,00:40:15.327,00:04:59.84,00:45:15.167,02:49:56.864,03:35:12.031,00:08:28.851,03:43:40.882,01:51:38.366,05:35:19.248
526,527.0,1016,Rodolfo Bonilla,CHI,M,M40-44,AG,81.0,424.0,455.0,False,00:40:21.144,00:40:21.144,00:07:56.652,00:48:17.796,02:49:10.629,03:37:28.425,00:05:21.109,03:42:49.534,01:52:31.475,05:35:21.009
527,528.0,1197,Sergio Alarcón Aranís,CHI,M,M40-44,AG,82.0,425.0,456.0,False,00:38:31.862,00:38:31.862,00:06:53.055,00:45:24.917,02:42:30.649,03:27:55.566,00:05:31.609,03:33:27.175,02:01:54.987,05:35:22.162
528,529.0,561,Gonzalo Cortes,CHI,M,M40-44,AG,83.0,426.0,457.0,False,00:38:15.657,00:38:15.657,00:06:18.744,00:44:34.401,02:46:37.399,03:31:11.80,00:03:40.316,03:34:52.116,02:00:31.624,05:35:23.74
529,530.0,983,Daniel Mauricio Díaz Banda,CHI,M,M50-54,AG,44.0,427.0,458.0,False,00:43:16.23,00:43:16.23,00:04:30.273,00:47:46.503,02:36:50.383,03:24:36.886,00:09:07.699,03:33:44.585,02:01:43.327,05:35:27.912
530,531.0,714,Pedro Enrique Velásquez Pozo,CHI,M,M55-59,AG,9.0,428.0,459.0,False,00:39:21.651,00:39:21.651,00:04:48.633,00:44:10.284,02:31:06.465,03:15:16.749,00:15:56.961,03:31:13.71,02:04:15.163,05:35:28.873
531,532.0,702,Carlos Francisco Gonzalez Soto,CHI,M,M50-54,AG,45.0,429.0,460.0,False,00:48:10.242,00:48:10.242,00:06:04.48,00:54:14.722,02:41:50.805,03:36:05.527,00:05:07.316,03:41:12.843,01:54:16.339,05:35:29.182
532,533.0,1102,Valerie Palsgraf,URU,F,F18-24,AG,2.0,32.0,461.0,False,00:32:34.992,00:32:34.992,00:04:57.324,00:37:32.316,02:56:59.55,03:34:31.866,00:03:12.664,03:37:44.53,01:57:45.714,05:35:30.244
533,534.0,897,Camilo Carvacho,CHI,M,M35-39,AG,81.0,430.0,462.0,False,00:40:32.779,00:40:32.779,00:04:31.727,00:45:04.506,02:47:41.415,03:32:45.921,00:08:12.41,03:40:58.331,01:54:33.44,05:35:31.771
534,535.0,1637,Team Team Ironman Pucon,CHI,M,MRelay,RELAY,28.0,28.0,47.0,False,00:44:07.00,00:44:07.00,00:04:37.613,00:48:44.613,03:10:07.098,03:58:51.711,00:02:33.289,04:01:25.00,01:34:07.943,05:35:32.943
535,536.0,285,Marcela Torrejón,CHI,F,F45-49,AG,3.0,33.0,463.0,False,00:29:50.421,00:29:50.421,00:06:37.433,00:36:27.854,02:52:49.922,03:29:17.776,00:04:04.11,03:33:21.886,02:02:11.424,05:35:33.31
536,537.0,1181,Javier Glisser,CHI,M,M40-44,AG,84.0,431.0,464.0,False,00:39:16.962,00:39:16.962,00:07:33.474,00:46:50.436,02:40:34.434,03:27:24.87,00:04:03.754,03:31:28.624,02:04:04.971,05:35:33.595
537,538.0,447,Tarek Halasa,ESP,M,M50-54,AG,46.0,432.0,465.0,False,00:34:19.816,00:34:19.816,00:05:58.062,00:40:17.878,02:46:07.547,03:26:25.425,00:03:42.00,03:30:07.425,02:05:29.147,05:35:36.572
538,539.0,674,Javier Palacios Hernandez,CHI,M,M30-34,AG,73.0,433.0,466.0,False,00:42:38.052,00:42:38.052,00:04:41.666,00:47:19.718,02:30:04.637,03:17:24.355,00:10:01.68,03:27:26.035,02:08:13.877,05:35:39.912
539,540.0,1261,Manuel Díaz,CHI,M,M25-29,AG,43.0,434.0,467.0,False,00:35:19.188,00:35:19.188,00:06:55.366,00:42:14.554,02:46:57.809,03:29:12.363,00:05:10.996,03:34:23.359,02:01:23.022,05:35:46.381
540,541.0,922,Tomas Rodriguez Castillo,CHI,M,M40-44,AG,85.0,435.0,468.0,False,00:40:49.805,00:40:49.805,00:05:33.222,00:46:23.027,02:50:16.875,03:36:39.902,00:03:45.679,03:40:25.581,01:55:29.921,05:35:55.502
541,542.0,1110,Juliane Zatelli de Souza,BRA,F,F35-39,AG,10.0,34.0,469.0,False,00:45:48.92,00:45:48.92,00:04:29.739,00:50:18.659,02:57:56.399,03:48:15.058,00:03:04.703,03:51:19.761,01:44:37.014,05:35:56.775
542,543.0,1330,Marcelo Arico de Moura Martins,BRA,M,M40-44,AG,86.0,436.0,470.0,False,00:40:05.831,00:40:05.831,00:06:01.43,00:46:07.261,02:47:46.27,03:33:53.531,00:04:20.929,03:38:14.46,01:57:50.815,05:36:05.275
543,544.0,1332,Luis Gastón Quintas Lezano,CHI,M,M40-44,AG,87.0,437.0,471.0,False,00:39:55.345,00:39:55.345,00:06:33.178,00:46:28.523,02:44:13.355,03:30:41.878,00:02:58.012,03:33:39.89,02:02:26.854,05:36:06.744
544,545.0,1545,Roberto Espinoza Guarda,CHI,M,M40-44,AG,88.0,438.0,472.0,False,00:35:55.97,00:35:55.97,00:04:18.771,00:40:14.741,02:42:37.867,03:22:52.608,00:05:03.586,03:27:56.194,02:08:15.421,05:36:11.615
545,546.0,126,Mauricio Fischer Gramani,BRA,M,M50-54,AG,47.0,439.0,473.0,False,00:38:05.463,00:38:05.463,00:07:18.048,00:45:23.511,02:43:07.383,03:28:30.894,00:03:58.531,03:32:29.425,02:03:43.159,05:36:12.584
546,547.0,1065,Juan Puentes,CHI,M,M50-54,AG,48.0,440.0,474.0,False,00:46:31.191,00:46:31.191,00:08:06.155,00:54:37.346,02:41:23.176,03:36:00.522,00:05:27.43,03:41:27.952,01:54:55.428,05:36:23.38
547,548.0,479,Agustin Matte,CHI,M,M30-34,AG,74.0,441.0,475.0,False,00:36:44.56,00:36:44.56,00:04:42.256,00:41:26.816,03:01:00.113,03:42:26.929,00:03:21.696,03:45:48.625,01:50:37.248,05:36:25.873
548,549.0,406,Andres Martinez,CHI,M,M25-29,AG,44.0,442.0,476.0,False,00:44:10.627,00:44:10.627,00:06:11.388,00:50:22.015,02:48:05.512,03:38:27.527,00:04:03.98,03:42:31.507,01:53:58.401,05:36:29.908
549,550.0,884,Mauricio Muñoz Nova,CHI,M,M50-54,AG,49.0,443.0,477.0,False,00:37:20.826,00:37:20.826,00:05:14.114,00:42:34.94,02:52:13.899,03:34:48.839,00:03:56.511,03:38:45.35,01:57:46.749,05:36:32.099
550,551.0,124,Macarena Catalán Catalán,CHI,F,F30-34,AG,6.0,35.0,478.0,False,00:31:50.564,00:31:50.564,00:05:33.299,00:37:23.863,02:57:02.938,03:34:26.801,00:04:12.758,03:38:39.559,01:57:52.541,05:36:32.10
551,552.0,866,Miguel Durante Mondaca,CHI,M,M35-39,AG,82.0,444.0,479.0,False,00:40:46.052,00:40:46.052,00:06:32.443,00:47:18.495,02:46:55.938,03:34:14.433,00:04:14.519,03:38:28.952,01:58:04.975,05:36:33.927
552,553.0,1225,Felipe Pérez Urriaga,CHI,M,M25-29,AG,45.0,445.0,480.0,False,00:43:23.119,00:43:23.119,00:04:37.259,00:48:00.378,02:44:33.672,03:32:34.05,00:03:52.828,03:36:26.878,02:00:08.343,05:36:35.221
553,554.0,582,Mark Bannister,CHI,M,M45-49,AG,79.0,446.0,481.0,False,00:33:47.17,00:33:47.17,00:05:58.154,00:39:45.324,02:40:24.277,03:20:09.601,00:03:36.649,03:23:46.25,02:12:56.908,05:36:43.158
554,555.0,816,Felipe Caceres Frias,CHI,M,M50-54,AG,50.0,447.0,482.0,False,00:37:20.817,00:37:20.817,00:07:40.975,00:45:01.792,02:52:19.297,03:37:21.089,00:04:18.887,03:41:39.976,01:55:10.94,05:36:50.916
555,556.0,1588,Leonardo Okuinghttons,CHI,M,M35-39,AG,83.0,448.0,483.0,False,00:51:37.915,00:51:37.915,00:05:25.479,00:57:03.394,02:50:52.50,03:47:55.894,00:03:41.281,03:51:37.175,01:45:18.514,05:36:55.689
556,557.0,1341,Gerardo Saavedra Cuevas,CHI,M,M35-39,AG,84.0,449.0,484.0,False,00:36:20.378,00:36:20.378,00:05:36.688,00:41:57.066,02:59:22.504,03:41:19.57,00:03:35.804,03:44:55.374,01:52:00.647,05:36:56.021
557,558.0,1113,Camila Andressa Vaes,BRA,F,F30-34,AG,7.0,36.0,485.0,False,00:34:18.733,00:34:18.733,00:05:53.426,00:40:12.159,02:56:32.387,03:36:44.546,00:04:17.305,03:41:01.851,01:55:59.408,05:37:01.259
558,559.0,1041,Osvaldo Gustavo Juarez,ARG,M,M55-59,AG,10.0,450.0,486.0,False,00:40:05.172,00:40:05.172,00:07:20.351,00:47:25.523,03:02:17.914,03:49:43.437,00:04:21.113,03:54:04.55,01:43:02.666,05:37:07.216
559,560.0,473,Alejandro Lavin Burboa,CHI,M,M60-64,AG,5.0,451.0,487.0,False,00:41:54.902,00:41:54.902,00:05:43.296,00:47:38.198,02:47:45.356,03:35:23.554,00:04:19.75,03:39:43.304,01:57:36.573,05:37:19.877
560,561.0,559,Michael Bullemore,CHI,M,M45-49,AG,80.0,452.0,488.0,False,00:36:37.66,00:36:37.66,00:05:30.855,00:42:08.515,02:45:14.988,03:27:23.503,00:09:21.016,03:36:44.519,02:00:43.948,05:37:28.467
561,562.0,694,Ítalo Emilio Tavali Pizarro,CHI,M,M25-29,AG,46.0,453.0,489.0,False,00:43:52.665,00:43:52.665,00:05:24.791,00:49:17.456,02:48:36.23,03:37:53.686,00:03:27.469,03:41:21.155,01:56:14.987,05:37:36.142
562,563.0,692,Martin Villarroel,ARG,M,M40-44,AG,89.0,454.0,490.0,False,00:41:36.546,00:41:36.546,00:08:36.379,00:50:12.925,02:47:13.16,03:37:26.085,00:05:04.762,03:42:30.847,01:55:08.393,05:37:39.24
563,564.0,51,Rodrigo Danioni,CHI,M,M65-69,AG,2.0,455.0,491.0,False,00:31:08.475,00:31:08.475,00:06:34.485,00:37:42.96,02:43:16.008,03:20:58.968,00:04:22.238,03:25:21.206,02:12:21.163,05:37:42.369
564,565.0,1296,Alejandro de Giorgis,CHI,M,M45-49,AG,81.0,456.0,492.0,False,00:37:56.229,00:37:56.229,00:04:49.649,00:42:45.878,02:45:57.676,03:28:43.554,00:04:25.578,03:33:09.132,02:04:47.236,05:37:56.368
565,566.0,705,Felipe Naranjo,CHI,M,M35-39,AG,85.0,457.0,493.0,False,00:41:18.777,00:41:18.777,00:05:10.159,00:46:28.936,03:02:52.16,03:49:21.096,00:03:27.36,03:52:48.456,01:45:09.858,05:37:58.314
