,name,date,desc,earliestStartTime,logoImg,shortName,timeZone,units,url,shorturl,postponed,cancelled,finishers,allowSimulations,loc_desc,loc_coords,loc_country_iso
957,IRM-5150BUENOSAIRES-2023,2023-09-17,IRONMAN® 5i50™ Buenos Aires,1694944800,/_imgss/events/IRM-5150BUENOSAIRES-2023/1690857268_1705-logo-5150-buenos-aires-lar-967.png,IM 5150 Buenos Aires,America/Argentina/Buenos_Aires,metric,https://track.rtrt.me/e/IRM-5150BUENOSAIRES-2023,4177,0,,806,,"Buenos Aires, Argentina","['-34.617803', '-58.439558']",DK
958,IRM-KNOKKE-HEIST703-2023,2023-09-17,"IRONMAN® 70.3® Knokke-Heist, Belgium",1694934000,/_imgss/events/IRM-KNOKKE-HEIST703-2023/1690858240_im22-703-knokke-heist-logo-pos-1827.png,Knokke-Heist 70.3,Europe/Brussels,metric,https://track.rtrt.me/e/IRM-KNOKKE-HEIST703-2023,4179,0,,2045,,"Knokke-Heist VWV, Belgium","['51.3464525', '3.2876342']",DK
959,IRM-NEWYORK703-2023,2023-09-23,Northwell Health IRONMAN® 70.3® New York,1695465000,/_imgss/events/IRM-NEWYORK703-2023/1690859380_im23-703newyork-northwellhealth-6796.png,IM 70.3 New York,America/New_York,standard,https://track.rtrt.me/e/IRM-NEWYORK703-2023,4181,0,,2229,,"Jones Beach NY, United States","['43.374502', '-78.148075']",US
960,IRM-SALALAH703-2023,2023-09-23,IRONMAN® 70.3® Salalah,1695436200,/_imgss/events/IRM-SALALAH703-2023/1694460817_im23-703-salalah-oman-230719-3952.png,IM 70.3 Salalah,Asia/Muscat,metric,https://track.rtrt.me/e/IRM-SALALAH703-2023,4180,0,,271,,"Salalah ZU, Oman","['17.01972', '54.08972']",AE
961,IRM-CHATTANOOGA-2023,2023-09-24,IRONMAN® Chattanooga,1695554400,/_imgss/events/IRM-CHATTANOOGA-2023/1690860272_im22-chattanooga-nosponsor-vinfa-609.png,IM Chattanooga,America/New_York,standard,https://track.rtrt.me/e/IRM-CHATTANOOGA-2023,4186,0,,1238,,"Chattanooga TN, United States","['35.04617', '-85.30945']",US
962,IRM-SAOPAULO703-2023,2023-09-24,ITAÚ BBA IRONMAN® 70.3® São Paulo,1695542400,/_imgss/events/IRM-SAOPAULO703-2022/1659645058_sao-paulo-large-204.png,IM 70.3 São Paulo ,America/Sao_Paulo,metric,https://track.rtrt.me/e/IRM-SAOPAULO703-2023,4185,0,,1472,,"São Paulo SP, Brazil","['-23.5507', '-46.6334']",BR
963,IRM-WESTERNSYDNEY703-2023,2023-09-24,IRONMAN® 70.3® Western Sydney,1695500100,/_imgss/events/IRM-WESTERNSYDNEY703-2023/1690859977_ironman703-westernsydney-logo-la-v2-7389.png,IM 70.3 Western Sydney,Australia/Sydney,metric,https://track.rtrt.me/e/IRM-WESTERNSYDNEY703-2023,4184,0,,853,,"Sydney NSW, Australia","['-33.868', '151.21']",AU
964,IRM-COZUMEL703-2023,2023-09-24,Mazda IRONMAN® 70.3® Cozumel,1695555000,/_imgss/events/IRM-COZUMEL703-2022/1659649738_im-703-cozumel-1-02rs-large-9187.png,IM 70.3 Cozumel,America/Cancun,metric,https://track.rtrt.me/e/IRM-COZUMEL703-2023,4183,0,,1713,,"Cozumel QROO, Mexico","['20.50872', '-86.94839']",MX
965,IRM-AUGUSTA703-2023,2023-09-24,IRONMAN® 70.3® Augusta,1695552900,/_imgss/events/IRM-AUGUSTA703-2022/1659649518_im21-703augusta-primary-logo-color-large-large-9597.png,IM 70.3 Augusta,America/New_York,standard,https://track.rtrt.me/e/IRM-AUGUSTA703-2023,4182,0,,1842,,"Augusta GA, United States","['33.44092', '-82.11807']",US
966,IRM-INDIANA703-2023,2023-09-30,IRONMAN® 70.3® Muncie,1696071600,/_imgss/events/IRM-INDIANA703-2022/1663608039_im703muncie-01-large-large-7453.png,IM 70.3 Muncie,America/Indiana/Indianapolis,standard,https://track.rtrt.me/e/IRM-INDIANA703-2023,4187,0,,902,,"Muncie IN, United States","['40.26547', '-85.3681']",US
967,IRM-BARCELONA-2023,2023-10-01,IRONMAN® Barcelona | IRONMAN® 70.3® Barcelona,1696139700,/_imgss/events/IRM-BARCELONA-2023/1695979658_qa-im23-ironman-barcelona-logo-p-double-heer-6663.png,IM & 70.3 Barcelona,Europe/Madrid,metric,https://track.rtrt.me/e/IRM-BARCELONA-2023,4188,0,,3496,,"Calella, Spain","['41.6147', '2.65736']",ES
968,IRM-MALAYSIA-2023,2023-10-07,IRONMAN® Malaysia,1696633200,/_imgss/events/IRM-MALAYSIA-2022/1666362319_immy-logo-2291.png,IM Malaysia,Asia/Kuala_Lumpur,metric,https://track.rtrt.me/e/IRM-MALAYSIA-2023,4191,0,,466,,"Langkawi 09, Malaysia","['6.35', '99.8']",MY
969,IRM-MEMPHIS703-2023,2023-10-07,St. Jude IRONMAN® 70.3® Memphis,1696679400,/_imgss/events/IRM-MEMPHIS703-2023/1690860967_im703memphis-3-large-8520.png,IM 70.3 Memphis,America/Chicago,standard,https://track.rtrt.me/e/IRM-MEMPHIS703-2023,4190,0,,916,,"Memphis TN, United States of America","['35.149', '-90.0516']",US
970,IRM-LANGKAWI703-2023,2023-10-07,IRONMAN® 70.3® Langkawi,1696633200,/_imgss/events/IRM-LANGKAWI703-2022/1666361420_im703lk-logo-2080.png,IM 70.3 Langkawi,Asia/Kuala_Lumpur,metric,https://track.rtrt.me/e/IRM-LANGKAWI703-2023,4189,0,,523,,"Langkawi 09, Malaysia","['6.35', '99.8']",MY
971,IRM-GOA703-2023,2023-10-08,IRONMAN® 70.3® Goa,1696728600,/_imgss/events/IRM-GOA703-2023/1695977215_im-703-goa-2023-logo-01-780.png,IM 70.3 Goa,Asia/Kolkata,metric,https://track.rtrt.me/e/IRM-GOA703-2023,4192,0,,678,,"Goa GA, India","['15.530383', '73.894634']",ZA
972,IRM-WORLDCHAMPIONSHIP-WOMEN-2023,2023-10-14,VinFast IRONMAN® World Championship - Women's Race,1697299200,/_imgss/events/IRM-WORLDCHAMPIONSHIP-WOMEN-2023/1690567030_im23-wc-konalogo-medal-2-large-7996.png,IM WC-Women,Pacific/Honolulu,standard,https://track.rtrt.me/e/IRM-WORLDCHAMPIONSHIP-WOMEN-2023,4152,0,,2045,,"Kailua Kona HI, United States","['19.641941', '-155.996933']",ZA
973,IRM-CROATIA703-2023,2023-10-15,Plava Laguna IRONMAN® 703™ Poreč,1697349600,/_imgss/events/IRM-CROATIA703-2023/1696945151_im21-logo-703-porec-pos-5534.png,IM 70.3 Poreč,Europe/Zagreb,metric,https://track.rtrt.me/e/IRM-CROATIA703-2023,4194,0,,1212,,"Poreč 18, Croatia","['45.227383', '13.595694']",
974,IRM-WACO703-2023,2023-10-15,IRONMAN® 70.3® Waco,1697372700,/_imgss/events/IRM-WACO703-2023/1690861336_im21-703waco-primary-logo-color-cropped-1081.png,IM 70.3 Waco,America/Chicago,standard,https://track.rtrt.me/e/IRM-WACO703-2023,4193,0,,1554,,"Waco TX, United States","['31.57182', '-97.14951']",US
975,IRM-CASCAIS-2023,2023-10-21,IRONMAN® Portugal - Cascais | IRONMAN® 70.3® Portugal - Cascais,1697870400,/_imgss/events/IRM-CASCAIS-2022/1663256439_im21-ironman-cascais-pos-large-dh-233.png,IM & 70.3 Cascais,Europe/Lisbon,metric,https://track.rtrt.me/e/IRM-CASCAIS-2023,4196,0,,3332,,"Cascais, Portugal","['38.7062', '-9.39459']",PT
976,IRM-NORTHCAROLINA703-2023,2023-10-21,IRONMAN® 70.3® North Carolina,1697886600,/_imgss/events/IRM-NORTHCAROLINA703-2022/1663258126_im703nc-01-large-cropped-2127.png,IM 70.3 NC,America/New_York,standard,https://track.rtrt.me/e/IRM-NORTHCAROLINA703-2023,4197,0,,2379,,"Wilmington NC, United States","['34.23497', '-77.946']",US
977,IRM-CALIFORNIA-2023,2023-10-22,IRONMAN® California,1697982000,/_imgss/events/IRM-CALIFORNIA-2023/1690862194_im23-california-vinfast-naseries-5094.png,IM California,America/Los_Angeles,standard,https://track.rtrt.me/e/IRM-CALIFORNIA-2023,4200,0,,2041,,"Sacramento CA, United States","['38.581021', '-121.4939328']",US
978,IRM-ARIZONA703-2023,2023-10-22,IRONMAN® 70.3® Arizona,1697980800,/_imgss/events/IRM-ARIZONA703-2023/1697656807_im703az-large-4046.png,IM 70.3 Arizona,America/Phoenix,standard,https://track.rtrt.me/e/IRM-ARIZONA703-2023,4199,0,,1221,,"Tempe AZ, United States","['33.42551', '-111.93724']",US
979,IRM-GREECE703-2023,2023-10-22,"IRONMAN® 70.3® Vouliagmeni, Greece",1697950800,/_imgss/events/IRM-GREECE703-2022/1664481761_im21-ironman-703-greece-2022-pos-1850.png,IM 70.3 Vouliagmeni,Europe/Athens,metric,https://track.rtrt.me/e/IRM-GREECE703-2023,4198,0,,1069,,"Vouliagmeni G, Greece","['37.839027', '21.594258']",ES
980,IRM-TANGIER703-2023,2023-10-29,IRONMAN® 70.3® Tangier,1698561900,/_imgss/events/IRM-TANGIER703-2022/1664484886_logo-im21-703-tangier-pos-7774.png,IM 70.3 Tangier,Africa/Casablanca,metric,https://track.rtrt.me/e/IRM-TANGIER703-2023,4204,0,,371,,"Tangier 01, Morocco","['35.78472', '-5.8125']",UY
981,IRM-KENTING703-2023,2023-10-29,IRONMAN® 70.3® Kenting,1698530400,/_imgss/events/IRM-KENTING703-2023/1697490231_im703-kenting-1741.png,IM 70.3 Kenting,Asia/Taipei,metric,https://track.rtrt.me/e/IRM-KENTING703-2023,4203,0,,1324,,"Checheng Township PIF, Taiwan","['22.0798', '120.746']",
982,IRM-BUENOSAIRES703-2023,2023-10-29,IRONMAN® 70.3® Buenos Aires,1698570000,/_imgss/events/IRM-BUENOSAIRES703-2023/1690862624_crop-logo-buenos-aires-703-larg-7951.png,IM 70.3 Buenos Aires,America/Argentina/Buenos_Aires,metric,https://track.rtrt.me/e/IRM-BUENOSAIRES703-2023,4202,0,,1200,,"Buenos Aires, Argentina","['-34.6075682', '-58.4370894']",AR
983,IRM-TURKEY703-2023,2023-10-29,IRONMAN® 70.3® Turkey,1698555600,/_imgss/events/IRM-TURKEY703-2020/1602698805_ironman-703-turkey-2020-pos-1086.png,IM 70.3 Turkey,Europe/Istanbul,metric,https://track.rtrt.me/e/IRM-TURKEY703-2023,4201,0,,1292,,"Antalya 07, Turkey","['36.9', '30.68333']",TR
984,IRM-ISRAEL-2023,2023-11-03,"IRONMAN® Israel | IRONMAN® 70.3® Tiberias, Sea of Galilee",1698984900,/_imgss/events/IRM-ISRAEL-2022/1668064350_im22-ironman-israel-double-heer-5460.png,IM & IM70.3 Israel,Asia/Jerusalem,metric,https://track.rtrt.me/e/IRM-ISRAEL-2023,4206,0,1,,,"Tel Aviv TA, Israel","['32.088545', '34.78254']",AE
985,IRM-EGYPT703-2023,2023-11-03,IRONMAN® 70.3® Egypt | IRONMAN® 5i50® Egypt,1698985800,/_imgss/events/IRM-EGYPT703-2023/1692137986_im23-ironman-703-egypt-230110-p-dh-6922.png,IM70.3 & 5150 Egypt,Africa/Cairo,metric,https://track.rtrt.me/e/IRM-EGYPT703-2023,4205,0,,259,,"Sahl Hasheesh, Egypt","['27.1', '33.83']",AE
986,IRM-FLORIDA-2023,2023-11-04,IRONMAN® Florida,1699098000,/_imgss/events/IRM-FLORIDA-2023/1690863366_ironman-florida-anniversary-2023-5092.png,IM Florida,America/Chicago,standard,https://track.rtrt.me/e/IRM-FLORIDA-2023,4207,0,,1824,,"Panama City Beach FL, United States","['30.20185', '-85.85092']",US
987,IRM-LOSCABOS703-2023,2023-11-05,Mazda IRONMAN® 70.3® Los Cabos,1699190400,/_imgss/events/IRM-LOSCABOS703-2022/1666372226_703-cabos-large-4737.png,IM 70.3 Los Cabos,America/Mazatlan,metric,https://track.rtrt.me/e/IRM-LOSCABOS703-2023,4208,0,,1004,,"Los Cabos Municipality BCS, Mexico","['23.068973', '-109.766095']",MX
988,IRM-PUERTOPRINCESA703-2023,2023-11-12,IRONMAN® 70.3® Puerto Princesa - Asia TriClub Championship,1699741200,/_imgss/events/IRM-PUERTOPRINCESA703-2023/1698854678_puerto-princesa-logo-2023-large-5772.png,IM 70.3 Puerto Princesa,Asia/Manila,metric,https://track.rtrt.me/e/IRM-PUERTOPRINCESA703-2023,4210,0,,342,,"Puerto Princesa, Philippines","['9.75', '118.75']",PH
989,IRM-MELBOURNE703-2023,2023-11-12,IRONMAN® 70.3® Melbourne,1699729200,/_imgss/events/IRM-MELBOURNE703-2023/1698853727_gwm-ironman703-melbourne-logo-6191.png,IM 70.3 MELBOURNE,Australia/Melbourne,metric,https://track.rtrt.me/e/IRM-MELBOURNE703-2023,4209,0,,1370,,"Melbourne VIC, Australia","['-37.8142', '144.9632']",AU
990,IRM-PHUQUOC703-2023,2023-11-19,IRONMAN® 70.3® Phu Quoc,1700350200,/_imgss/events/IRM-PHUQUOC703-2023/1698855064_ironman-703-phu-quoc-logo-20230-53.png,IM 70.3 Phu Quoc,Asia/Ho_Chi_Minh,metric,https://track.rtrt.me/e/IRM-PHUQUOC703-2023,4215,0,,803,,"Phú Quốc 47, Vietnam","['10.22889', '103.95722']",
991,IRM-MOSSELBAY703-2023,2023-11-19,IRONMAN® 70.3® Mossel Bay - African TriClub Championship,1700367300,/_imgss/events/IRM-MOSSELBAY703-2023/1698933055_im22-ironman-703-mossel-bay-202-6698.png,IM 70.3 Mossel Bay,Africa/Johannesburg,metric,https://track.rtrt.me/e/IRM-MOSSELBAY703-2023,4214,0,,1818,,"Mossel Bay WC, South Africa","['-34.1827', '22.1456']",
992,IRM-COZUMEL-2023,2023-11-19,IRONMAN® Cozumel,1700397900,/_imgss/events/IRM-COZUMEL-2023/1699381660_ironmancozumel15anos-horizontal-2691.png,IM Cozumel,America/Cancun,metric,https://track.rtrt.me/e/IRM-COZUMEL-2023,4213,0,,1262,,"Cozumel QROO, Mexico","['20.49978', '-86.95449']",
993,IRM-ARIZONA-2023,2023-11-19,IRONMAN® Arizona,1700401500,/_imgss/events/IRM-ARIZONA-2023/1699384103_im24-arizona-vinfast-naseries-ve-9848.png,IM Arizona,America/Phoenix,standard,https://track.rtrt.me/e/IRM-ARIZONA-2023,4212,0,,1628,,"Tempe AZ, United States","['33.42551', '-111.93724']",US
994,IRM-FORTALEZA703-2023,2023-11-19,IRONMAN® 70.3® Fortaleza,1700382600,/_imgss/events/IRM-FORTALEZA703-2023/1699977355_logo-im703ftz-pos-cmyk-large-3046.png,IM 70.3 Fortaleza,America/Fortaleza,metric,https://track.rtrt.me/e/IRM-FORTALEZA703-2023,4211,0,,839,,"Fortaleza CE, Brazil","['-3.7305', '-38.5218']",BR
995,IRM-INDIANWELLSLAQUINTA703-2023,2023-12-03,IRONMAN® 70.3® Indian Wells La Quinta,1701615600,/_imgss/events/IRM-INDIANWELLSLAQUINTA703-2023/1700752148_im-703indianwellslaquinta-primar-7095.png,IM 70.3 Indian Wells,America/Los_Angeles,standard,https://track.rtrt.me/e/IRM-INDIANWELLSLAQUINTA703-2023,4216,0,,2281,,"Indian Wells CA, United States","['33.7218', '-116.3383']",US
996,IRM-CARTAGENA703-2023,2023-12-03,IRONMAN 70.3 Cartagena,1701602100,/_imgss/events/IRM-CARTAGENA703-2023/1701102211_logo-im703-title-sponsor-large-4194.png,IM 70.3 Cartagena,America/Bogota,metric,https://track.rtrt.me/e/IRM-CARTAGENA703-2023,4217,0,,1755,,"Cartagena, Colombia","['10.42505', '-75.53837']",CO
997,IRM-WESTERNAUSTRALIA-2023,2023-12-03,IRONMAN® Western Australia,1701552600,/_imgss/events/IRM-WESTERNAUSTRALIA-2023/1701100698_ironman-westernaustralia-busselt-5820.png,IM Western Australia,Australia/Perth,metric,https://track.rtrt.me/e/IRM-WESTERNAUSTRALIA-2023,4219,0,,1150,,"Busselton WA, Australia","['-33.6445', '115.3489']",
998,IRM-WESTERNAUSTRALIA703-2023,2023-12-03,IRONMAN® 70.3® Western Australia,1701552480,/_imgss/events/IRM-WESTERNAUSTRALIA703-2023/1701099073_gwm-ironman703-westernaustralia-1326.png,IM 70.3 W. Australia,Australia/Perth,metric,https://track.rtrt.me/e/IRM-WESTERNAUSTRALIA703-2023,4218,0,,1365,,"Perth WA, Australia","['-31.9527', '115.8605']",
999,IRM-BAHRAIN703-2023,2023-12-08,IRONMAN® 70.3® Middle Eastern Championship Bahrain,1702005600,/_imgss/events/IRM-BAHRAIN703-2017/1510679447_ironman703-bahrain-middleeastchampionship--6400.png,IM 70.3 Bahrain,Asia/Bahrain,metric,https://track.rtrt.me/e/IRM-BAHRAIN703-2023,4220,0,,1111,,"Manama, Bahrain","['26.22954', '50.576']",BH
1000,IRM-TAUPO703-2023,2023-12-09,IRONMAN® 70.3® Taupo,1702055700,/_imgss/events/IRM-TAUPO703-2023/1690865194_ironman703-taupo-logo-large-cropped-6407.png,IM 70.3 Taupo,Pacific/Auckland,metric,https://track.rtrt.me/e/IRM-TAUPO703-2023,4221,0,,908,,"Taupo, New Zealand","['-38.68682', '176.0696']",NZ
1001,IRM-FLORIDA703-2023,2023-12-10,IRONMAN® 70.3® Florida,1702209000,/_imgss/events/IRM-FLORIDA703-2022/1668068951_im703fl-01-large-crop-large-9902.png,IM 70.3 Florida,America/New_York,standard,https://track.rtrt.me/e/IRM-FLORIDA703-2023,4222,0,,1567,,"Haines City FL, United States","['28.10669', '-81.627']",US
1002,IRM-PUCON703-2024,2024-01-07,IRONMAN 70.3 Pucon,1704625200,/_imgss/events/IRM-PUCON703-2024/1701989747_subaru-pucon-ironman-final-traz-3909.png,IRONMAN 70.3 Pucon,America/Montevideo,metric,https://track.rtrt.me/e/IRM-PUCON703-2024,4426,0,,1212,,"Pucón AR, Chile","['-39.27495', '-71.97026']",CL
1003,IRM-TASMANIA703-2024,2024-02-04,IRONMAN 70.3 Tasmania,1706991600,/_imgss/events/IRM-TASMANIA703-2024/1706287241_703-tasmania-logo-6319.png,IM 70.3 Tasmania,Australia/Hobart,metric,https://track.rtrt.me/e/IRM-TASMANIA703-2024,4480,0,,484,,"Hobart TAS, Australia","['-42.8825', '147.3281']",AU
1004,IRM-CAMSUR5150-2024,2024-02-11,5i50 Camsur,1707604200,/_imgss/events/IRM-CAMSUR5150-2023/1687696653_viber-image-2023-03-03-11-38-45-5912.png,5i50 Camsur,Asia/Manila,metric,https://track.rtrt.me/e/IRM-CAMSUR5150-2024,4484,0,,175,,"Camarines Sur, Philippines","['9.58333', '123.75']",
1005,IRM-OMAN703-2024,2024-02-17,IRONMAN 70.3 Oman,1708136100,/_imgss/events/IRM-OMAN703-2024/1707501266_ironman70-muscat-eperience-engl-3478.png,IM 70.3 Oman,Asia/Muscat,metric,https://track.rtrt.me/e/IRM-OMAN703-2024,4483,0,,644,,"Muscat, Oman","['23.61', '58.54']",AE
1006,IRM-BANGSAEN703-2024,2024-02-18,TOYOTA IRONMAN 70.3 Bangsaen Presented by MAMA,1708212300,/_imgss/events/IRM-BANGSAEN703-2024/1707500546_im703-bangsaen-logo-png-black-842.png,IM 70.3 Bangsaen,Asia/Bangkok,metric,https://track.rtrt.me/e/IRM-BANGSAEN703-2024,4482,0,,1191,," Bangsaen, Chonburi Province, Thailand","['13.7132', '100.4828']",TH
1007,IRM-PANAMA703-2024,2024-02-25,IRONMAN® 70.3® Panama,1708860900,/_imgss/events/IRM-PANAMA703-2023/1678129440_im22-703panama-logo-cropped-large-7505.png,IM 70.3 Panama,America/Panama,metric,https://track.rtrt.me/e/IRM-PANAMA703-2024,4481,0,,713,,"Panama City 8, Panama","['9', '-79.5']",
1008,IRM-NEWZEALAND-2024,2024-03-02,ANZCO Foods IRONMAN New Zealand,1709319000,/_imgss/events/IRM-NEWZEALAND-2024/1708200720_imnz-anzco-40yr-lockup-7289.png,IM New Zealand,Pacific/Auckland,metric,https://track.rtrt.me/e/IRM-NEWZEALAND-2024,4568,0,,774,,"Taupo, New Zealand","['-38.68682', '176.0696']",NZ
1009,IRM-NEWZEALAND703-2024,2024-03-02,ANZCO Foods IRONMAN 70.3 New Zealand,1709316000,/_imgss/events/IRM-NEWZEALAND703-2024/1708198593_703nz-anzco-logo-5817.png,IM 70.3 NZ,Pacific/Auckland,metric,https://track.rtrt.me/e/IRM-NEWZEALAND703-2024,4567,0,,800,,"Taupo, New Zealand","['-38.68682', '176.0696']",NZ
1010,IRM-URUGUAY703-2024,2024-03-03,IRONMAN 70.3 Punta del Este,1709460000,/_imgss/events/IRM-URUGUAY703-2024/1708710911_downlo-11-1808.png,IM 70.3 Uruguay,America/Montevideo,metric,https://track.rtrt.me/e/IRM-URUGUAY703-2024,4569,0,,773,,"Punta del Este MA, Uruguay","['-34.943138', '-54.929664']",UY
1011,IRM-CAMPECHE703-2024,2024-03-17,IRONMAN 70.3 Campeche,1710701400,/_imgss/events/IRM-CAMPECHE703-2024/1708211783_logo-campeche-large-5525.png,IM 70.3 Campeche,America/Merida,metric,https://track.rtrt.me/e/IRM-CAMPECHE703-2024,4571,0,,775,,"Campeche CAMP, Mexico","['19.84549', '-90.53702']",MX
1012,IRM-PUERTORICO703-2024,2024-03-17,IRONMAN 70.3 Puerto Rico,1710672900,/_imgss/events/IRM-PUERTORICO703-2024/1708719951_downlo-4010.png,IM 70.3 Puerto Rico,America/Puerto_Rico,metric,https://track.rtrt.me/e/IRM-PUERTORICO703-2024,4570,0,,720,,"San Juan PR, Puerto Rico","['18.38475', '-66.05481']",
1013,IRM-GEELONG703-2024,2024-03-24,IRONMAN 70.3 Geelong,1711225800,/_imgss/events/IRM-GEELONG703-2024/1709751920_downlo-8383.png,IM 70.3 GEELONG,Australia/Melbourne,metric,https://track.rtrt.me/e/IRM-GEELONG703-2024,4572,0,,1141,,"Geelong VIC, Australia","['-38.14853', '144.36018']",AU
1014,IRM-OCEANSIDE703-2024,2024-04-06,Athletic Brewing IRONMAN 70.3 Oceanside,1712410800,/_imgss/events/IRM-OCEANSIDE703-2024/1709737241_im24-703oceanside-logo-3-large-8421.png,IM 70.3 Oceanside,America/Los_Angeles,standard,https://track.rtrt.me/e/IRM-OCEANSIDE703-2024,4546,0,,2638,,"Oceanside CA, United States","['33.19715', '-117.38058']",US
1015,IRM-OCEANSIDE703-PROS-2024,2024-04-06,Athletic Brewing IRONMAN® 70.3® Oceanside,1712410800,/_imgss/events/IRM-OCEANSIDE703-PROS-2024/1707506496_im24-703oceanside-logo-3-large-pro-5714.png,IM 70.3 Oceanside Pros,America/Los_Angeles,standard,https://track.rtrt.me/e/IRM-OCEANSIDE703-PROS-2024,4547,0,,2638,,"Oceanside CA, United States","['33.19715', '-117.38058']",US
1016,IRM-SANJUAN703-2024,2024-04-07,IRONMAN 70.3 San Juan,1712487600,/_imgss/events/IRM-SANJUAN703-2024/1710259937_downlo-9646.png,IM 70.3 San Juan,America/Argentina/San_Juan,metric,https://track.rtrt.me/e/IRM-SANJUAN703-2024,4574,0,,655,,"San Juan J, Argentina","['-31.5375', '-68.53639']",AR
1017,IRM-TEXAS703-2024,2024-04-07,IRONMAN 70.3 Texas,1712490300,/_imgss/events/IRM-TEXAS703-2024/1709737341_downlo-3-8596.png,IM 70.3 Texas,America/Chicago,standard,https://track.rtrt.me/e/IRM-TEXAS703-2024,4573,0,,1864,,"Galveston TX, United States","['29.29533', '-94.80791']",
1018,IRM-FLORIANOPOLIS703-2024,2024-04-14,IRONMAN 70.3 Florianópolis,1713087000,/_imgss/events/IRM-FLORIANOPOLIS703-2024/1711727323_downlo-3-5133.png,IM 70.3 Florianópolis,America/Argentina/Buenos_Aires,metric,https://track.rtrt.me/e/IRM-FLORIANOPOLIS703-2024,4576,0,,1602,,"Florianópolis SC, Brazil","['-27.5976', '-48.548']",BR
1019,IRM-MONTERREY703-2024,2024-04-14,IRONMAN 70.3 Monterrey,1713096000,/_imgss/events/IRM-MONTERREY703-2024/1711726700_downlo-6162.png,IM 70.3 Monterrey,America/Monterrey,metric,https://track.rtrt.me/e/IRM-MONTERREY703-2024,4575,0,,1396,,"Monterrey NLE, Mexico","['25.680202', '-100.315258']",MX
1020,IRM-PERU703-2024,2024-04-21,IRONMAN 70.3 Peru,1713698100,/_imgss/events/IRM-PERU703-2024/1712927070_peruim703logojpgfinal-7932.jpg,IM 70.3 Peru,America/Lima,metric,https://track.rtrt.me/e/IRM-PERU703-2024,4577,0,,987,,"Lima LMA, Peru","['-12', '-76.8333']",PE
1021,IRM-SOUTHAFRICA-2024,2024-04-21,ISUZU IRONMAN African Championship,1713673800,/_imgss/events/IRM-SOUTHAFRICA-2024/1712699968_downlo-2-9732.png,IM South Africa,Africa/Johannesburg,metric,https://track.rtrt.me/e/IRM-SOUTHAFRICA-2024,4578,0,,459,,"Port Elizabeth EC, South Africa","['-33.918', '25.5701']",ZA
1022,IRM-CEBU703-2024,2024-04-21,"IRONMAN 70.3 Lapu-Lapu, Cebu, Philippines",1713651600,/_imgss/events/IRM-CEBU703-2024/1712635063_downlo-2899.png,IM 70.3 Cebu,Asia/Manila,metric,https://track.rtrt.me/e/IRM-CEBU703-2024,lapulapu24,0,,793,,"Lapu-Lapu, Philippines","['10.3126722', '123.9488177']",PH
1023,IRM-NMB703-2024,2024-04-21,ISUZU IRONMAN 70.3 Nelson Mandela Bay,1713672900,/_imgss/events/IRM-NMB703-2024/1712636488_downlo-13-22.png,IM 70.3 NMB,Africa/Johannesburg,metric,https://track.rtrt.me/e/IRM-NMB703-2024,4579,0,,746,,"Port Elizaberth EC, South Africa","['-33.918', '25.5701']",
1024,IRM-VALENCIA703-2024,2024-04-21,IRONMAN 70.3 Valencia,1713673800,/_imgss/events/IRM-VALENCIA703-2024/1712755497_downlo-3-9410.png,IM 70.3 Valencia,Europe/Madrid,metric,https://track.rtrt.me/e/IRM-VALENCIA703-2024,4581,0,,2406,,"Valencia V, Spain","['39.469707', '-0.376335']",ES
1025,IRM-TEXAS-2024,2024-04-27,Memorial Hermann IRONMAN Texas,1714217100,/_imgss/events/IRM-TEXAS-2024/1714274848_1712768860-downlo-10-3981-9910.png,IM Texas,America/Chicago,standard,https://track.rtrt.me/e/IRM-TEXAS-2024,4582,0,,2296,,"The Woodlands TX, United States","['30.1734', '-95.5047']",
1026,IRM-CAPCANA703-2024,2024-04-28,"IRONMAN 70.3 Cap Cana, Dominican Republic",1714299300,/_imgss/events/IRM-CAPCANA703-2024/1713283586_downlo-309.png,IM 70.3 Cap Cana,America/Santo_Domingo,metric,https://track.rtrt.me/e/IRM-CAPCANA703-2024,4583,0,,772,,"Cap Cana 11, Dominican Republic","['18.4999929', '-68.3894462']",DO
1027,IRM-STGEORGE703-2024,2024-05-04,IRONMAN 70.3 St. George,1714827000,/_imgss/events/IRM-STGEORGE703-2024/1713367093_downlo-1-3867.png,IM 70.3 St.George,America/Denver,standard,https://track.rtrt.me/e/IRM-STGEORGE703-2024,4586,0,,1636,,"St George UT, United States","['37.10907', '-113.5833']",US
1028,IRM-5150SALIANAS-2024,2024-05-05,La Roche Posay IRONMAN 5i50™ Salinas,1714908600,/_imgss/events/IRM-5150SALIANAS-2024/1714416928_downlo-1-1464.png,IM 5150 Salinas,America/Guayaquil,metric,https://track.rtrt.me/e/IRM-5150SALIANAS-2024,4590,0,,341,,"Salinas Canton SE, Ecuador","['-2.207313', '-80.968457']",EC
1029,IRM-AUSTRALIA-2024,2024-05-05,IRONMAN Australia,1714856880,/_imgss/events/IRM-AUSTRALIA-2024/1714063503_downlo-2-4368.png,IM Australia,Australia/Sydney,metric,https://track.rtrt.me/e/IRM-AUSTRALIA-2024,4589,0,,924,,"Port Macquarie NSW, Australia","['-31.42988', '152.90812']",AU
